path,OpenSMT,,SMTInterpol,,Yices2,,Z3alpha,,cvc5,
,solved,runtime,solved,runtime,solved,runtime,solved,runtime,solved,runtime
QF_LIA/2019-cmodelsdiff/stillLive/0007-still_live-12-1.smt2,1,1.546499563002726,1,13.804804312996566,1,0.3852620990073774,1,2.615969142992981,1,4.9514894710009685
QF_LIA/2019-cmodelsdiff/wireRouting/p15.smt2,1,5.312600427001598,1,16.0000626820256,1,1.3790281479887199,1,4.242316043993924,1,11.110154506008257
QF_LIA/2019-cmodelsdiff/wireRouting/wire.10.x.10.b.5.a.35_sat.data.smt2,1,2.021352031006245,1,54.39825727796415,1,0.9064841369981878,1,11.140131304011447,1,3.7673382590000983
QF_LIA/2019-ezsmt/Labyrinth/SCC/0003-labyrinth-11-0.smt2,1,5.775459192984272,1,45.376627877994906,1,0.7912701850000303,1,9.543533151998417,1,8.535218343997258
QF_LIA/2019-ezsmt/Labyrinth/SCC/0075-labyrinth-13-0.smt2,1,126.3543407630059,1,812.496770889964,1,228.74923898500856,1,47.04068815000937,1,56.46864913700847
QF_LIA/2019-ezsmt/Labyrinth/SCC/0206-labyrinth-20-0.smt2,0,1201.292211331005,0,1202.246578219987,0,1201.2425211819937,0,1201.7626872220135,0,1201.7199389479938
QF_LIA/2019-ezsmt/incrementalScheduling/090-incremental_scheduling-15444-0.smt2,1,0.2509109800012084,1,1.4875967699917965,1,0.22717332700267434,1,0.29649551599868573,1,0.32266804701066576
QF_LIA/2019-ezsmt/incrementalScheduling/102-incremental_scheduling-18468-0.smt2,1,0.27810721199784894,1,3.8437242539948784,1,0.26859656200394966,1,0.36524048799765296,1,0.5799738620116841
QF_LIA/2019-ezsmt/incrementalScheduling/115-incremental_scheduling-17280-0.smt2,1,0.5265023569954792,1,3.6058950279839337,1,1.0780493149941321,1,0.988210737996269,1,1.1829304450075142
QF_LIA/2019-ezsmt/incrementalScheduling/251-incremental_scheduling-40518-0.smt2,1,0.2846125760115683,1,1.6058340320014395,1,0.26154977999976836,1,0.32266971498029307,1,0.44982640899252146
QF_LIA/2019-ezsmt/incrementalScheduling/258-incremental_scheduling-40698-0.smt2,1,51.23208575800527,1,238.0634013900417,1,9.995546899008332,1,24.78862603599555,1,61.14724838999973
QF_LIA/2019-ezsmt/incrementalScheduling/264-incremental_scheduling-40968-0.smt2,1,0.28810051300388295,1,1.6423227569903247,1,0.22490077099064365,1,0.32746888999827206,1,0.5253292190027423
QF_LIA/2019-ezsmt/incrementalScheduling/295-incremental_scheduling-40626-0.smt2,0,1201.29333267099,0,1201.749415942002,0,1201.2142922759813,0,1201.7200650419982,0,1201.7180125499872
